company,competitors,degree,department,experience,job_category,job_content,jobname,others,skills,tools,update_time,url,page
泳碩科技有限公司,5,高中以上,不拘,不拘,行銷企劃人員,"※本工作非經營粉絲團或與粉絲互動，主要工作職責為廣告投放(Facebook/Google等，特別是熟悉FB廣告投放) 1、 熟練操作Facebook廣告投放及優化，深入瞭解廣告投放機制和策略；具一年以上操作經驗優先 2、 執行每日廣告投放計畫，即時監控廣告後臺資料進行調整； 3、 運用創新思維不斷嘗試新的目標群體和廣告形式，尋找、測試和推廣新的廣告投放形式； 4、 對各項廣告資料進行深入挖掘和分析，透過資料發現問題、總結規劃，根據分析結果給出優化建議。 5、 需略懂GA成效追蹤, 監控 ◆ 保險 1. 勞、健保及勞工退休金 ◆ 福利制度 1.端午節、中秋節、年終獎金 2.部門聚餐 3.伙食費 4.全勤獎金 5.績效獎金 / 季獎金 6.點心 / 零食供應、舒適工作環境 7.完善教育訓練制度 8.排休制度，彈性輪休 9.婚/喪/喜禮金補助 10.特休、婚假 11.提供員工工作技術用書籍 12.員工個人旅遊補助一萬元 13.公司年度國內旅遊",廣告行銷部-廣告投放企劃,1、 對online advertisement（線上廣告） 瞭解； 2、 對數字敏感，有較強的資料分析能力、邏輯思維能力和成本意識； 3、邏輯性強，具有高度的工作積極性和責任心， 能夠獨立分析和解決問題，並能承受較大的工作壓力 4、需具備製作素材能力 5、無經驗可,不拘,Adobe Photoshop,2017-01-04,http://www.104.com.tw/job/?jobno=5450h&jobsource=n104bank1&hotjob_chr=,65
全球人壽保險股份有限公司_總公司,6-10,大學,不拘,8年以上,軟體設計工程師,1.作業流程分析、提供解決方案、需求協調溝通及完成需求訪談確認書 2.支援使用者資料分析 3.教育訓練及部門日常作業 4.主管交辦事項 獎金福利 - 年節獎金、勞工退休金提撥 休假福利 - 優於勞基法之年假制度、不扣薪病假、半薪家庭照顧假 保險福利 - 員工團保、眷屬自費團保 補助福利 - 員工體檢、員工在職教育訓練、員工旅遊、慶生會、社團活動...,1050134,1.資訊/保險相關學系畢 2.資訊保險相關工作經驗8年以上，BA(商業分析師)相關工作經驗3年以上 3.具LOMA280/290、ACS、PMP/CPMP尤佳,不拘,不拘,2016-12-30,http://www.104.com.tw/job/?jobno=51vv7&jobsource=n104bank1&hotjob_chr=,65
全球人壽保險股份有限公司_總公司,5,大學,不拘,8年以上,軟體設計工程師,1.作業流程分析，提供解決方案，需求協調溝通及遞送需求訪談確認書 2.支援使用者資料分析 3.教育訓練及部門日常作業 4.主管交辦事項 獎金福利 - 年節獎金、勞工退休金提撥 休假福利 - 優於勞基法之年假制度、不扣薪病假、半薪家庭照顧假 保險福利 - 員工團保、眷屬自費團保 補助福利 - 員工體檢、員工在職教育訓練、員工旅遊、慶生會、社團活動...,1040220,1.資訊/保險相關學系畢 2.新契約行政或系統開發工作經驗8年以上 3.熟悉保險作業流程，相關流程分析經驗 4.LOMA280/290、SQL、PMP/CPMP尤佳,不拘,不拘,2016-12-30,http://www.104.com.tw/job/?jobno=4prbh&jobsource=n104bank1&hotjob_chr=,65
中國合成橡膠股份有限公司,5,大學、碩士,化學相關、化學工程相關、材料工程相關,3年以上,材料研發人員,"1.碳煙應用之研究實驗與推廣. 2.碳煙分析鑑定方法之研究改進. 3.原料油及其它原材料之分析實驗. 4.其它品牌碳煙特性分析. 5.客戶委託服務及品質問題鑑定. 6.實驗及分析設備,儀器之維護校正. 7.實驗數據之整理,解析與報告. 8.技術文獻資料之收集,編譯,整理. 9. TS/ISO/TOSHMS 各相關工作的執行. 10. 兼任文管中心事務 11.上級交辦事項. §年終獎金、端午、中秋節金。 §績效獎金、紅利、退休金。 §勞保、健保、團保。 §提撥福利金，享受福利委員會辦理之各項福利。 §完善之教育訓練。",產品應用研究員,"具材料或石化原料分析經驗, 具三年以上化工或材料廠實務經驗",不拘,不拘,2017-01-03,http://www.104.com.tw/job/?jobno=4waeh&jobsource=n104bank1&hotjob_chr=,65
鴻海精密工業股份有限公司,11-30,大學、碩士,工業工程相關、工業管理相關、會計學相關,5年以上,財務或會計主管,1. 營收、獲利目標達成分析與改善行動追蹤2. 人、機、料成本標準與實際差異分析，改善與控制活動開展3. 現場與成本KPI監控分析、稽核異常追蹤4. 存貨周轉天數/貨齡/不良  分析、稽核、異常追蹤處理5. 產銷循環資金需求分析稽核與淨現金流入改善推動6. 三率成本分析，降低與避稅改善行動推動7. 固定資產投資審查與進度追蹤、閒置處理、投資回收追蹤 ◎年薪：12個月 ◎獎金：年終奬金、績效奬金(視當年度營運及個人表現績效而定)、研發專利獎金 ◎勞保、健保、勞退、團保、健康檢查 ◎結婚、生育、生日禮金及住院、喪葬等慰問金 ◎內訓外訓：技術類/管理類/通識類教育訓練/e-Learning ◎組織學習：技委會/研討會/座談會/讀書會/提案改善發表 ◎產學合作：大學/國際機構研究合作計畫,經管主管,1.具良好英文能力者 2.具會計學、稅務學、財務分析、工廠管理等基礎知識者 3.具消費性電子產品製造流程、電子產業上下游生態、電子產品價量趨勢等產業知識者 4.具5年以上消費性電子、PC、手持裝置相關產業經驗者 5.曾擔任經營分析單位主管，主導損益分析、(三率)成本分析、KPI分析、 存貨改善、現金流改善等作業者 6.具損益分析、以高品質在短時間處理大量資料能力者 7.具相關工作經驗8年以上者，且主管工作經驗須3年以上者 8.大陸外派經驗2年以上,不拘,不拘,2017-01-06,http://www.104.com.tw/job/?jobno=4ugv6&jobsource=n104bank1&hotjob_chr=,65
財團法人國家實驗研究院,5,碩士以上,資訊工程相關、自然科學學科類、數學及電算機科學學科類,不拘,軟體設計工程師,1.開發與建置大資料、雲端、物聯網系統 2.協助資料處理與資料單位連結技術開發 3.針對大資料系統之應用，開發與整合快速佈署與虛擬化環境 4.協助介接應用與平台及使用者介面開發 5.參與應用開發，大量資料產生、處理、分析等 6.開發虛擬雲端環境(如 Container、OpenStack等) 7.參與雲端/大資料計畫，如科技部資料市集等，建構開放資料(Open Data)篩選平台與環境等 8.研析結合Cloud、Big Data、HPC之Big Compute 架構及其可行性 工作地點台中/新竹皆可 人性化的管理及自我成長的空間 ．一流的研究環境、設備及軟硬體設施 ．新穎寬敞舒適的辦公環境 ．完善的晉升體系 ．內部技術交流及完整在職訓練 ．參加國內外大型會議及研討會 ．參與大型研究計畫及國際技術合作 ．彈性出勤制度 ．優於勞動基準法之休假制度 ．年終獎金 ．年度健康檢查 ．員工團體保險 ．福委會規劃之福利項目，如國內旅遊、文康活動及節慶禮金(券)等,國家高速網路與計算中心_軟體發展組_研究人員,"1.具備雲端、大資料系統管理與中介軟體或應用程式開發能力 2.具備Linux系統管理、使用經驗 3.熟悉雲端系統處理，有相關工作經驗者尤佳 4.具備大量資料產生、快速處理/計算、分析經驗者尤佳 5.熟悉C/C++, Java, R, Python, 與script等程式語言 6.熟悉分散式系統、叢集環境者尤佳 工作地點台中/新竹皆可",不拘,不拘,2017-01-04,http://www.104.com.tw/job/?jobno=4xpid&jobsource=n104bank1&hotjob_chr=,65
遊戲浪潮股份有限公司,5,專科以上,不拘,1年以上,行銷企劃人員,"※本工作非經營粉絲團或與粉絲互動，主要工作職責為廣告投放(Facebook/Google等，特別是熟悉FB廣告投放) 1、 熟練操作Facebook廣告投放及優化，深入瞭解廣告投放機制和策略；具一年以上操作經驗優先 2、 執行每日廣告投放計畫，即時監控廣告後臺資料進行調整； 3、 運用創新思維不斷嘗試新的目標群體和廣告形式，尋找、測試和推廣新的廣告投放形式； 4、 對各項廣告資料進行深入挖掘和分析，透過資料發現問題、總結規劃，根據分析結果給出優化建議。 5、 需略懂GA成效追蹤, 監控 ◆依照勞基法 ◆禮金(開工、端午、勞動節、中秋) 1.年終獎金 2.三節獎金/禮品 3.勞動節獎品/禮品 ◆ 保險類 1.勞保 2.健保 ◆ 休閒類 1.部門聚餐 ◆ 制度類 1.誤餐費 2.完整的教育訓練 3.順暢的升遷管道 ◆ 請 / 休假制度 1.週休二日 2.特休/年假 3.陪產假 4.家庭照顧假 5.女性同仁生理假 6.女性同仁育嬰假 ◆ 補助類 1.結婚禮金 2.生育津貼 3.住院慰問金",廣告投放企劃,職位要求： 1、 對online advertisement（線上廣告） 瞭解； 2、 對數字敏感，有較強的資料分析能力、邏輯思維能力和成本意識； 3、邏輯性強，具有高度的工作積極性和責任心， 能夠獨立分析和解決問題，並能承受較大的工作壓力 4、需具備製作素材能力,不拘,Adobe Photoshop,2017-01-03,http://www.104.com.tw/job/?jobno=51ycj&jobsource=n104bank1&hotjob_chr=,65
工研院 _財團法人工業技術研究院,5,碩士以上,電機電子工程相關、資訊工程相關,1年以上,韌體設計工程師,1. sensor fusion 架構與演算法開發 2. 大數據分析處理 這是一個為研究菁英打造的研發環境，我們的訴求是讓研究人員能在此構築人生理想及技術成就，讓工作與生活兼顧平衡與樂趣。多年來致力於打造讓每位工研人身體健康、工作愉快，進而使家庭幸福快樂的友善職場。 優於法規之多元給假制度 針對不同族群，設計多元且優於法令規定之給假方案，以利員工於工作之餘，得以兼顧各式之需要，如：特別休假、新人彈性預支休假、安胎及育兒假、志工假等。 幸福成家 開發專屬未婚員工的交友網站-『男女拉拉對』，同仁可加入網站會員，與其他會員互動，並可參加定期舉辦的未婚聯誼活動，讓單身同仁有更多管道結交朋友，促成良緣。 幸福安家 關懷女性同仁哺育母乳的需求，特於各院區設置母愛室。為了讓同仁子女得到妥善照顧，設有托嬰中心、幼兒園、及附設安親班。每年舉辦院慶、運動會暨家庭日以及藝文及親子活動，邀同仁與家人共同參與。 悠活館 設有室內溫水游泳池、水療池、蒸氣室、烤箱、兒童池、健身房、羽球場、網球場、桌撞球桌、韻律教室等，讓員工鍛練體魄、紓發壓力、促進健康。 工研餐廳 提供全方位餐點服務，聘有專業之營養師，提供色香味俱全的美食外，更針對食的安全與健康予以嚴格的把關與守護。 「工研人好健康」促進網絡 除了設置醫務室，由醫師排班駐診，給予員工最便利及時的醫療診治，我們更提供不分年齡層每年一次的免費健康檢查、建構全方位照護網－「工研人好健康」，依健康分級給予不同的健康促進方案，達到提昇個人健康善的循環。 諮商室 建置溫馨舒適的諮商環境，由專業心理諮商師提供員工關於身心靈各類問題之免費諮商與輔導。,電光系統所_系統工程師(S100),1.碩士(含)以上畢，電機、電子、資工等相關科系。 2.具1年以上相關工作經驗。 3.熟悉C/C++程式設計。 4.資料庫管理及數據分析。 5.請檢附相當於TOEIC 650分之英語測驗成績證明，如無法提供，將安排參加本院英文檢測。,不拘,不拘,2016-12-26,http://www.104.com.tw/job/?jobno=4yqms&jobsource=n104bank1&hotjob_chr=,65
伊特東亞區有限公司,5,專科、大學,不拘,不拘,業務助理,1.輸入、處理並追蹤客戶訂單，並將訂單資料存檔備份。 2.保持與客戶間之聯繫，回覆e-mail，並確認交貨期。 3.提供出貨文件，協助業務人員控管出貨，並處理進出口事宜。 4.定期提供業務銷售狀況報表，以供業務人員或主管參考。 5.協助業務人員處理銷售業務相關之公司內部行政作業。 6. 管理公司庫存。 7. 處理總經理日常事務。 享勞台灣政府健保及勞退制度 年休7天 每週工作五日 保障1.5 個月年終獎金 ，外加每年公司提撥盈餘分紅。 公司提供完整培訓計劃及員工在職訓練。,業務助理,"保證年終獎金1.5個月,另外每年根據公司營運業績,提撥盈餘為積效獎金。 如能提供TOEIC成績以供參考並於面試時提供證書以茲證明，TOEIC成績優異考慮優先錄用 薪資另議。 請以E-mail投遞履歷聯繫。 PS.. 本公司位於汐止，若您考量通勤距離過於遙遠，請勿投遞履歷，謝謝。 英文必須讀寫中等以上。 歡迎應屆畢業生。 如有外貿進出口經驗則薪資另議。",不拘,中文打字50~75 、 英文打字20~50,2017-01-01,http://www.104.com.tw/job/?jobno=59djk&jobsource=n104bank1&hotjob_chr=,65
旺矽科技股份有限公司,11-30,碩士,機械工程相關、電機電子工程相關、材料工程相關,不拘,產品企劃開發人員,(1)產品設計與模擬。 (2)產品可靠度驗証。 (3)實驗架設、執行、數據分析、改善。 (4)新材料、製程、設備導入。 (5)產品客戶驗証。 1. 優渥的年薪，生活品質的提昇 2. 端午節、中秋節、年終獎金及三節禮券 3. 員工分紅，利潤共享 4. 定期依工作績效調薪 5. 依工作績效給予績效獎金 6. 除公司國內旅遊活動外，另提供旅遊/購書津貼 7. 優於勞基法之有薪年假及彈性假，到職即可使用特休時數 8. 公司自設餐廳，免費提供四餐(含宵夜)，用心照顧同仁健康 9. 每年免費健康檢查，每月兩次專業醫生駐廠提供同仁免費健康諮詢 10. 提供宿舍補助、免費汽機車停車場、健身房、韻律教室等 11. 舒適的圖書空間並供免費借閱書報雜誌 12. 廠辦咖啡吧、複合式便利商店，優惠員工價，代售優惠票券 13. 婚喪喜慶及生育補助 14. 完善教育訓練 15. 團體保險,F2410514-產品開發工程師,1.個性細心、負責任、善溝通、可獨立作業。 2.具2D繪圖、熟3D佳。 3.具實驗設計法，模擬分析、精密製造，電路設計其中一者佳。 4.可長時間於無塵室進行探針卡開發相關研究。,不拘,不拘,2017-01-04,http://www.104.com.tw/job/?jobno=55zxp&jobsource=n104bank1&hotjob_chr=,65
